,MBID,#1 Most Used Key,Rate of 1st,#2 Most Used Key,Rate of 2nd,Total # Duplicates
5351,0678c7b3-9023-43da-ba62-ef60d8b3a298,Dmajor,33.3333333333,Bmajor,33.33333333333333,3
5352,0613aa58-5a5a-4d13-94fd-7f1c8bef1fb1,C#major,33.3333333333,D#major,33.33333333333333,3
5353,0681520a-6499-4cb8-91aa-7df5dfafea2e,Amajor,33.3333333333,Emajor,33.33333333333333,3
5354,0678c7b3-9023-43da-ba62-ef60d8b3a298,Bmajor,75.0,Fmajor,25.0,4
5355,0678c7b3-9023-43da-ba62-ef60d8b3a298,Bmajor,50.0,C#major,25.0,4
5356,0613aa58-5a5a-4d13-94fd-7f1c8bef1fb1,Cmajor,33.3333333333,G#major,33.33333333333333,3
5357,0613aa58-5a5a-4d13-94fd-7f1c8bef1fb1,G#major,33.3333333333,Emajor,33.33333333333333,3
5358,062f1c9f-564c-4eb7-9baf-b8944cd17ad3,Emajor,33.3333333333,Cmajor,33.33333333333333,3
5359,062f1c9f-564c-4eb7-9baf-b8944cd17ad3,Emajor,50.0,Bmajor,25.0,4
5360,062f1c9f-564c-4eb7-9baf-b8944cd17ad3,Emajor,33.3333333333,Bmajor,33.33333333333333,3
5361,0681520a-6499-4cb8-91aa-7df5dfafea2e,Emajor,66.6666666667,A#minor,33.33333333333333,3
5362,0660bd9d-a865-43f4-8ade-53fcf6c371de,Bmajor,33.3333333333,A#minor,33.33333333333333,3
5363,062f1c9f-564c-4eb7-9baf-b8944cd17ad3,F#major,100.0,Nan,Nan,3
5364,0678c7b3-9023-43da-ba62-ef60d8b3a298,Emajor,33.3333333333,D#major,33.33333333333333,3
5365,0681520a-6499-4cb8-91aa-7df5dfafea2e,F#major,75.0,Bmajor,25.0,4
5366,0678c7b3-9023-43da-ba62-ef60d8b3a298,Emajor,66.6666666667,Bmajor,33.33333333333333,3
5367,0678c7b3-9023-43da-ba62-ef60d8b3a298,F#major,66.6666666667,Emajor,33.33333333333333,3
5368,0660bd9d-a865-43f4-8ade-53fcf6c371de,D#major,50.0,Amajor,25.0,4
5369,0681520a-6499-4cb8-91aa-7df5dfafea2e,F#major,33.3333333333,D#major,33.33333333333333,3
5370,0678c7b3-9023-43da-ba62-ef60d8b3a298,Bmajor,66.6666666667,C#major,33.33333333333333,3
5371,0678c7b3-9023-43da-ba62-ef60d8b3a298,Emajor,33.3333333333,Bmajor,33.33333333333333,3
5372,062f1c9f-564c-4eb7-9baf-b8944cd17ad3,Bmajor,66.6666666667,F#major,33.33333333333333,3
5373,15127932-c879-466e-b0f8-a1c5022d16e7,Emajor,33.3333333333,F#major,33.33333333333333,3
5374,15127932-c879-466e-b0f8-a1c5022d16e7,Emajor,66.6666666667,Cmajor,33.33333333333333,3
5375,15127932-c879-466e-b0f8-a1c5022d16e7,Emajor,66.6666666667,Amajor,33.33333333333333,3
5376,15b32a80-3965-4061-80c4-894e13d99735,C#minor,50.0,Emajor,25.0,4
5377,15127932-c879-466e-b0f8-a1c5022d16e7,Cmajor,33.3333333333,Emajor,33.33333333333333,3
5378,15f16efc-8762-4151-95ab-c12d06268640,C#minor,33.3333333333,Emajor,33.33333333333333,3
5379,15b32a80-3965-4061-80c4-894e13d99735,C#major,33.3333333333,Emajor,33.33333333333333,3
5380,15f16efc-8762-4151-95ab-c12d06268640,Emajor,66.6666666667,Cmajor,33.33333333333333,3
5381,15afd3be-63c8-4f70-b701-0b1832101fd3,Amajor,50.0,Gmajor,25.0,4
5382,15b32a80-3965-4061-80c4-894e13d99735,Gmajor,66.6666666667,Aminor,33.33333333333333,3
5383,15afd3be-63c8-4f70-b701-0b1832101fd3,Aminor,33.3333333333,Dmajor,33.33333333333333,3
5384,15afd3be-63c8-4f70-b701-0b1832101fd3,Gmajor,66.6666666667,Emajor,33.33333333333333,3
5385,15f16efc-8762-4151-95ab-c12d06268640,Gmajor,75.0,Emajor,25.0,4
5386,15f16efc-8762-4151-95ab-c12d06268640,Emajor,60.0,F#minor,20.0,5
5387,15b32a80-3965-4061-80c4-894e13d99735,Emajor,50.0,Amajor,33.33333333333333,6
5388,15b32a80-3965-4061-80c4-894e13d99735,Emajor,66.6666666667,Cmajor,33.33333333333333,3
5389,15127932-c879-466e-b0f8-a1c5022d16e7,Cmajor,25.0,Emajor,25.0,4
5390,15b32a80-3965-4061-80c4-894e13d99735,Emajor,66.6666666667,Cmajor,33.33333333333333,3
5391,15127932-c879-466e-b0f8-a1c5022d16e7,Cmajor,33.3333333333,Amajor,33.33333333333333,3
5392,15afd3be-63c8-4f70-b701-0b1832101fd3,Emajor,33.3333333333,Gmajor,33.33333333333333,3
5393,15f16efc-8762-4151-95ab-c12d06268640,Gmajor,50.0,Emajor,50.0,4
5394,15b32a80-3965-4061-80c4-894e13d99735,Amajor,33.3333333333,Emajor,33.33333333333333,3
5395,15afd3be-63c8-4f70-b701-0b1832101fd3,Cmajor,33.3333333333,Gmajor,33.33333333333333,3
5396,15b32a80-3965-4061-80c4-894e13d99735,Gmajor,33.3333333333,Cmajor,33.33333333333333,3
5397,15127932-c879-466e-b0f8-a1c5022d16e7,Cmajor,33.3333333333,Amajor,33.33333333333333,3
5398,15127932-c879-466e-b0f8-a1c5022d16e7,Emajor,50.0,Amajor,50.0,4
5399,15127932-c879-466e-b0f8-a1c5022d16e7,C#minor,33.3333333333,Aminor,33.33333333333333,3
5400,15afd3be-63c8-4f70-b701-0b1832101fd3,Emajor,66.6666666667,Amajor,33.33333333333333,3
5401,15afd3be-63c8-4f70-b701-0b1832101fd3,Gmajor,25.0,Emajor,25.0,4
5402,15afd3be-63c8-4f70-b701-0b1832101fd3,Emajor,71.4285714286,Gmajor,14.285714285714285,7
5403,15127932-c879-466e-b0f8-a1c5022d16e7,Gmajor,33.3333333333,Cmajor,33.33333333333333,3
5404,15afd3be-63c8-4f70-b701-0b1832101fd3,Emajor,75.0,Fminor,25.0,4
5405,15afd3be-63c8-4f70-b701-0b1832101fd3,Emajor,66.6666666667,Gmajor,33.33333333333333,3
5406,15127932-c879-466e-b0f8-a1c5022d16e7,Gmajor,33.3333333333,Cmajor,33.33333333333333,3
5407,15b32a80-3965-4061-80c4-894e13d99735,Emajor,100.0,Nan,Nan,4
5408,15afd3be-63c8-4f70-b701-0b1832101fd3,Cmajor,50.0,Emajor,50.0,4
5409,15127932-c879-466e-b0f8-a1c5022d16e7,F#minor,33.3333333333,Amajor,33.33333333333333,3
5410,15afd3be-63c8-4f70-b701-0b1832101fd3,Emajor,66.6666666667,F#minor,33.33333333333333,3
5411,15127932-c879-466e-b0f8-a1c5022d16e7,Gmajor,66.6666666667,F#minor,33.33333333333333,3
5412,15127932-c879-466e-b0f8-a1c5022d16e7,Emajor,33.3333333333,Gmajor,33.33333333333333,3
5413,15127932-c879-466e-b0f8-a1c5022d16e7,Emajor,66.6666666667,Gmajor,33.33333333333333,3
5414,15afd3be-63c8-4f70-b701-0b1832101fd3,Emajor,50.0,C#minor,25.0,4
5415,15b32a80-3965-4061-80c4-894e13d99735,Gmajor,66.6666666667,Emajor,33.33333333333333,3
5416,15f16efc-8762-4151-95ab-c12d06268640,Cmajor,33.3333333333,Gmajor,33.33333333333333,3
5417,15b32a80-3965-4061-80c4-894e13d99735,Emajor,75.0,Amajor,25.0,4
5418,15afd3be-63c8-4f70-b701-0b1832101fd3,Cmajor,33.3333333333,Emajor,33.33333333333333,3
5419,15afd3be-63c8-4f70-b701-0b1832101fd3,Gmajor,33.3333333333,Emajor,33.33333333333333,3
5420,15afd3be-63c8-4f70-b701-0b1832101fd3,Emajor,42.8571428571,Gmajor,14.285714285714285,7
5421,15f16efc-8762-4151-95ab-c12d06268640,Gmajor,33.3333333333,Amajor,33.33333333333333,3
5422,15b32a80-3965-4061-80c4-894e13d99735,Amajor,33.3333333333,Cmajor,33.33333333333333,3
5423,15afd3be-63c8-4f70-b701-0b1832101fd3,Cmajor,66.6666666667,Aminor,33.33333333333333,3
5424,15f16efc-8762-4151-95ab-c12d06268640,Gmajor,66.6666666667,Cmajor,33.33333333333333,3
5425,15b32a80-3965-4061-80c4-894e13d99735,Amajor,33.3333333333,F#major,33.33333333333333,3
5426,15afd3be-63c8-4f70-b701-0b1832101fd3,Cmajor,33.3333333333,Gmajor,33.33333333333333,3
5427,15f16efc-8762-4151-95ab-c12d06268640,Emajor,50.0,F#minor,25.0,4
5428,15127932-c879-466e-b0f8-a1c5022d16e7,Amajor,66.6666666667,Cmajor,33.33333333333333,3
5429,15127932-c879-466e-b0f8-a1c5022d16e7,Emajor,66.6666666667,Cmajor,33.33333333333333,3
5430,15b32a80-3965-4061-80c4-894e13d99735,Emajor,75.0,Gmajor,25.0,4
5431,15127932-c879-466e-b0f8-a1c5022d16e7,Cmajor,66.6666666667,Emajor,33.33333333333333,3
5432,15f16efc-8762-4151-95ab-c12d06268640,Emajor,50.0,Cmajor,25.0,4
5433,15127932-c879-466e-b0f8-a1c5022d16e7,Cmajor,66.6666666667,Amajor,33.33333333333333,3
5434,15127932-c879-466e-b0f8-a1c5022d16e7,Emajor,66.6666666667,Amajor,33.33333333333333,3
5435,15f16efc-8762-4151-95ab-c12d06268640,Emajor,33.3333333333,F#minor,33.33333333333333,3
5436,15127932-c879-466e-b0f8-a1c5022d16e7,Cmajor,50.0,Amajor,25.0,4
5437,15127932-c879-466e-b0f8-a1c5022d16e7,Emajor,66.6666666667,Dmajor,33.33333333333333,3
5438,15f16efc-8762-4151-95ab-c12d06268640,Emajor,66.6666666667,Gmajor,33.33333333333333,3
5439,15afd3be-63c8-4f70-b701-0b1832101fd3,Amajor,33.3333333333,Emajor,33.33333333333333,3
5440,15afd3be-63c8-4f70-b701-0b1832101fd3,Emajor,60.0,Gmajor,40.0,5
5441,15afd3be-63c8-4f70-b701-0b1832101fd3,Gmajor,33.3333333333,Cmajor,33.33333333333333,3
5442,e097e9bc-8263-4e24-a6e6-8fa326b506c3,Emajor,50.0,F#major,25.0,4
5443,e01a20a3-ba28-4f4f-b6fc-f44a16a6c949,D#minor,66.6666666667,F#major,33.33333333333333,3
5444,e0369f9c-b91a-479f-a9ae-021cee2bc1ff,Cmajor,66.6666666667,F#major,33.33333333333333,3
5445,e0369f9c-b91a-479f-a9ae-021cee2bc1ff,F#major,66.6666666667,A#minor,33.33333333333333,3
5446,e0369f9c-b91a-479f-a9ae-021cee2bc1ff,Amajor,33.3333333333,F#major,33.33333333333333,3
5447,e097e9bc-8263-4e24-a6e6-8fa326b506c3,Amajor,33.3333333333,F#major,33.33333333333333,3
5448,e0986818-9fc0-4a93-be09-77b7a6c9c0dc,F#major,80.0,Cmajor,20.0,5
5449,e097e9bc-8263-4e24-a6e6-8fa326b506c3,D#minor,33.3333333333,F#major,33.33333333333333,3
5450,e097e9bc-8263-4e24-a6e6-8fa326b506c3,F#major,33.3333333333,Amajor,33.33333333333333,3
5451,e0986818-9fc0-4a93-be09-77b7a6c9c0dc,F#major,33.3333333333,D#minor,33.33333333333333,3
5452,e0369f9c-b91a-479f-a9ae-021cee2bc1ff,F#major,66.6666666667,D#minor,33.33333333333333,3
5453,e0369f9c-b91a-479f-a9ae-021cee2bc1ff,Amajor,33.3333333333,D#minor,33.33333333333333,3
5454,e097e9bc-8263-4e24-a6e6-8fa326b506c3,A#minor,33.3333333333,F#major,33.33333333333333,3
5455,e0369f9c-b91a-479f-a9ae-021cee2bc1ff,D#minor,66.6666666667,F#major,33.33333333333333,3
5456,e0369f9c-b91a-479f-a9ae-021cee2bc1ff,Amajor,33.3333333333,Cmajor,33.33333333333333,3
5457,e0986818-9fc0-4a93-be09-77b7a6c9c0dc,Cmajor,50.0,Amajor,25.0,4
5458,e0369f9c-b91a-479f-a9ae-021cee2bc1ff,Cmajor,75.0,D#minor,25.0,4
5459,e097e9bc-8263-4e24-a6e6-8fa326b506c3,A#major,33.3333333333,Cmajor,33.33333333333333,3
5460,e097e9bc-8263-4e24-a6e6-8fa326b506c3,F#major,33.3333333333,Amajor,33.33333333333333,3
5461,e097e9bc-8263-4e24-a6e6-8fa326b506c3,F#major,33.3333333333,D#minor,33.33333333333333,3
5462,e01a20a3-ba28-4f4f-b6fc-f44a16a6c949,F#major,66.6666666667,Amajor,33.33333333333333,3
5463,e097e9bc-8263-4e24-a6e6-8fa326b506c3,Cmajor,66.6666666667,D#minor,33.33333333333333,3
5464,e01a20a3-ba28-4f4f-b6fc-f44a16a6c949,F#major,100.0,Nan,Nan,3
5465,e0986818-9fc0-4a93-be09-77b7a6c9c0dc,Cmajor,33.3333333333,D#minor,33.33333333333333,3
5466,e01a20a3-ba28-4f4f-b6fc-f44a16a6c949,A#minor,50.0,D#minor,25.0,4
5467,e0369f9c-b91a-479f-a9ae-021cee2bc1ff,Cmajor,33.3333333333,F#major,33.33333333333333,3
5468,e097e9bc-8263-4e24-a6e6-8fa326b506c3,Cmajor,66.6666666667,Amajor,33.33333333333333,3
5469,e01a20a3-ba28-4f4f-b6fc-f44a16a6c949,F#major,66.6666666667,D#minor,33.33333333333333,3
5470,e01a20a3-ba28-4f4f-b6fc-f44a16a6c949,Cmajor,33.3333333333,F#major,33.33333333333333,3
5471,e097e9bc-8263-4e24-a6e6-8fa326b506c3,Cmajor,33.3333333333,F#major,33.33333333333333,3
5472,e097e9bc-8263-4e24-a6e6-8fa326b506c3,F#major,33.3333333333,Cmajor,33.33333333333333,3
5473,e0986818-9fc0-4a93-be09-77b7a6c9c0dc,F#major,66.6666666667,Cmajor,33.33333333333333,3
5474,e0369f9c-b91a-479f-a9ae-021cee2bc1ff,F#major,80.0,D#minor,20.0,5
5475,e0369f9c-b91a-479f-a9ae-021cee2bc1ff,Amajor,33.3333333333,F#major,33.33333333333333,3
5476,e097e9bc-8263-4e24-a6e6-8fa326b506c3,D#minor,75.0,A#minor,25.0,4
5477,e01a20a3-ba28-4f4f-b6fc-f44a16a6c949,D#minor,66.6666666667,F#major,33.33333333333333,3
5478,e097e9bc-8263-4e24-a6e6-8fa326b506c3,D#minor,66.6666666667,Cmajor,33.33333333333333,3
5479,e0369f9c-b91a-479f-a9ae-021cee2bc1ff,D#minor,66.6666666667,F#major,33.33333333333333,3
5480,e0986818-9fc0-4a93-be09-77b7a6c9c0dc,Amajor,66.6666666667,Cmajor,33.33333333333333,3
5481,e0986818-9fc0-4a93-be09-77b7a6c9c0dc,D#minor,66.6666666667,F#major,33.33333333333333,3
5482,e097e9bc-8263-4e24-a6e6-8fa326b506c3,Amajor,50.0,D#minor,25.0,4
5483,e097e9bc-8263-4e24-a6e6-8fa326b506c3,F#major,66.6666666667,Cmajor,33.33333333333333,3
5484,e01a20a3-ba28-4f4f-b6fc-f44a16a6c949,F#major,50.0,D#minor,50.0,4
5485,e097e9bc-8263-4e24-a6e6-8fa326b506c3,Cmajor,33.3333333333,D#minor,33.33333333333333,3
5486,e0369f9c-b91a-479f-a9ae-021cee2bc1ff,Cmajor,33.3333333333,D#minor,33.33333333333333,3
5487,e01a20a3-ba28-4f4f-b6fc-f44a16a6c949,D#minor,50.0,A#minor,25.0,4
5488,e01a20a3-ba28-4f4f-b6fc-f44a16a6c949,Amajor,66.6666666667,Cmajor,33.33333333333333,3
5489,e01a20a3-ba28-4f4f-b6fc-f44a16a6c949,F#major,66.6666666667,Cmajor,33.33333333333333,3
5490,e0369f9c-b91a-479f-a9ae-021cee2bc1ff,Cmajor,66.6666666667,F#major,33.33333333333333,3
5491,e097e9bc-8263-4e24-a6e6-8fa326b506c3,Amajor,66.6666666667,D#minor,33.33333333333333,3
5492,e097e9bc-8263-4e24-a6e6-8fa326b506c3,F#major,66.6666666667,Cmajor,33.33333333333333,3
5493,e097e9bc-8263-4e24-a6e6-8fa326b506c3,F#major,33.3333333333,C#major,33.33333333333333,3
5494,e0369f9c-b91a-479f-a9ae-021cee2bc1ff,F#major,66.6666666667,Cmajor,33.33333333333333,3
5495,e01a20a3-ba28-4f4f-b6fc-f44a16a6c949,F#major,83.3333333333,Amajor,16.666666666666664,6
5496,56856396-51ec-4e14-903a-3ef478bac052,F#major,75.0,Cmajor,25.0,8
5497,56a8f0be-d69d-462f-815d-fe7689155750,A#major,66.6666666667,Amajor,33.33333333333333,3
5498,56d2735d-abc7-4070-9c3f-bc27593d922d,Emajor,33.3333333333,Aminor,33.33333333333333,3
5499,56856396-51ec-4e14-903a-3ef478bac052,Gmajor,33.3333333333,Amajor,33.33333333333333,3
5500,56a8f0be-d69d-462f-815d-fe7689155750,A#major,33.3333333333,Amajor,33.33333333333333,3
5501,5616efb3-4c50-40ab-a792-e2e34faae75f,A#major,75.0,Fminor,25.0,4
5502,56856396-51ec-4e14-903a-3ef478bac052,Aminor,33.3333333333,Amajor,33.33333333333333,3
5503,568de193-cb26-494b-ba64-74275226d667,A#major,100.0,Nan,Nan,3
5504,56d2735d-abc7-4070-9c3f-bc27593d922d,Amajor,33.3333333333,Aminor,33.33333333333333,3
5505,56a8f0be-d69d-462f-815d-fe7689155750,A#major,66.6666666667,Gmajor,33.33333333333333,3
5506,56d2735d-abc7-4070-9c3f-bc27593d922d,Emajor,33.3333333333,A#major,33.33333333333333,3
5507,56a8f0be-d69d-462f-815d-fe7689155750,Gmajor,33.3333333333,Emajor,33.33333333333333,3
5508,56a8f0be-d69d-462f-815d-fe7689155750,Emajor,33.3333333333,F#minor,33.33333333333333,3
5509,56a8f0be-d69d-462f-815d-fe7689155750,Fminor,33.3333333333,C#minor,33.33333333333333,3
5510,56856396-51ec-4e14-903a-3ef478bac052,Amajor,66.6666666667,Fminor,33.33333333333333,3
5511,5616efb3-4c50-40ab-a792-e2e34faae75f,A#major,33.3333333333,Amajor,33.33333333333333,3
5512,568de193-cb26-494b-ba64-74275226d667,Aminor,66.6666666667,A#major,33.33333333333333,3
5513,56a8f0be-d69d-462f-815d-fe7689155750,Amajor,66.6666666667,C#minor,33.33333333333333,3
5514,56a8f0be-d69d-462f-815d-fe7689155750,Aminor,66.6666666667,Emajor,33.33333333333333,3
5515,56a8f0be-d69d-462f-815d-fe7689155750,Emajor,33.3333333333,Aminor,33.33333333333333,3
5516,56856396-51ec-4e14-903a-3ef478bac052,Emajor,66.6666666667,F#minor,33.33333333333333,3
5517,56d2735d-abc7-4070-9c3f-bc27593d922d,A#major,75.0,Amajor,25.0,4
5518,56856396-51ec-4e14-903a-3ef478bac052,Amajor,66.6666666667,Gmajor,33.33333333333333,3
5519,568de193-cb26-494b-ba64-74275226d667,A#major,33.3333333333,Gmajor,33.33333333333333,3
5520,56d2735d-abc7-4070-9c3f-bc27593d922d,Amajor,66.6666666667,Emajor,33.33333333333333,3
5521,56a8f0be-d69d-462f-815d-fe7689155750,F#minor,33.3333333333,Gmajor,33.33333333333333,3
5522,56d2735d-abc7-4070-9c3f-bc27593d922d,Amajor,75.0,Emajor,25.0,4
5523,56d2735d-abc7-4070-9c3f-bc27593d922d,Aminor,66.6666666667,Gmajor,33.33333333333333,3
5524,5616efb3-4c50-40ab-a792-e2e34faae75f,F#minor,33.3333333333,C#major,33.33333333333333,3
5525,5616efb3-4c50-40ab-a792-e2e34faae75f,Aminor,33.3333333333,D#major,33.33333333333333,3
5526,56856396-51ec-4e14-903a-3ef478bac052,Aminor,33.3333333333,F#minor,33.33333333333333,3
5527,56d2735d-abc7-4070-9c3f-bc27593d922d,A#major,33.3333333333,Gmajor,33.33333333333333,3
5528,56d2735d-abc7-4070-9c3f-bc27593d922d,Gmajor,33.3333333333,Amajor,33.33333333333333,3
5529,5616efb3-4c50-40ab-a792-e2e34faae75f,Gmajor,25.0,Emajor,25.0,4
5530,56856396-51ec-4e14-903a-3ef478bac052,Amajor,60.0,Aminor,20.0,5
5531,5616efb3-4c50-40ab-a792-e2e34faae75f,A#major,33.3333333333,Emajor,33.33333333333333,3
5532,56d2735d-abc7-4070-9c3f-bc27593d922d,Aminor,33.3333333333,Amajor,33.33333333333333,3
5533,568de193-cb26-494b-ba64-74275226d667,Amajor,33.3333333333,F#minor,33.33333333333333,3
5534,56d2735d-abc7-4070-9c3f-bc27593d922d,Amajor,75.0,Gmajor,25.0,4
5535,5616efb3-4c50-40ab-a792-e2e34faae75f,Gmajor,33.3333333333,A#major,33.33333333333333,3
5536,5616efb3-4c50-40ab-a792-e2e34faae75f,Aminor,33.3333333333,Gmajor,33.33333333333333,3
5537,568de193-cb26-494b-ba64-74275226d667,Aminor,33.3333333333,A#major,33.33333333333333,3
5538,56d2735d-abc7-4070-9c3f-bc27593d922d,Amajor,75.0,C#minor,25.0,4
5539,56856396-51ec-4e14-903a-3ef478bac052,Amajor,75.0,A#major,25.0,4
5540,56856396-51ec-4e14-903a-3ef478bac052,A#major,50.0,Amajor,50.0,4
5541,5616efb3-4c50-40ab-a792-e2e34faae75f,Amajor,66.6666666667,A#major,33.33333333333333,3
5542,56d2735d-abc7-4070-9c3f-bc27593d922d,Aminor,66.6666666667,Amajor,33.33333333333333,3
5543,56a8f0be-d69d-462f-815d-fe7689155750,A#major,50.0,Gmajor,25.0,4
5544,56a8f0be-d69d-462f-815d-fe7689155750,Amajor,66.6666666667,Emajor,33.33333333333333,3
5545,5616efb3-4c50-40ab-a792-e2e34faae75f,Emajor,33.3333333333,Aminor,33.33333333333333,3
5546,56856396-51ec-4e14-903a-3ef478bac052,Aminor,66.6666666667,Amajor,33.33333333333333,3
5547,568de193-cb26-494b-ba64-74275226d667,A#major,33.3333333333,Fminor,33.33333333333333,3
5548,56d2735d-abc7-4070-9c3f-bc27593d922d,Amajor,66.6666666667,Aminor,33.33333333333333,3
5549,56d2735d-abc7-4070-9c3f-bc27593d922d,Gmajor,33.3333333333,Amajor,33.33333333333333,3
5550,5616efb3-4c50-40ab-a792-e2e34faae75f,F#minor,33.3333333333,Amajor,33.33333333333333,3
5551,568de193-cb26-494b-ba64-74275226d667,Aminor,33.3333333333,C#minor,33.33333333333333,3
5552,56a8f0be-d69d-462f-815d-fe7689155750,Amajor,66.6666666667,C#major,33.33333333333333,3
5553,568de193-cb26-494b-ba64-74275226d667,Emajor,66.6666666667,Gmajor,16.666666666666664,6
5554,56856396-51ec-4e14-903a-3ef478bac052,C#major,50.0,C#minor,25.0,4
5555,56a8f0be-d69d-462f-815d-fe7689155750,Amajor,50.0,A#major,25.0,4
5556,56d2735d-abc7-4070-9c3f-bc27593d922d,Fminor,33.3333333333,Aminor,33.33333333333333,3
5557,56d2735d-abc7-4070-9c3f-bc27593d922d,Amajor,80.0,Gmajor,20.0,5
5558,56d2735d-abc7-4070-9c3f-bc27593d922d,Emajor,50.0,Gmajor,25.0,4
5559,568de193-cb26-494b-ba64-74275226d667,Gmajor,33.3333333333,Aminor,33.33333333333333,3
5560,17f804ab-9933-4d74-95db-ecefe2554412,Amajor,66.6666666667,Fmajor,33.33333333333333,3
5561,17aef4b4-b73b-4d9b-810e-5f0989b50ae5,Emajor,66.6666666667,F#major,33.33333333333333,3
5562,17416564-fb6e-471c-a4ad-0bfc45292cd9,F#major,33.3333333333,A#major,33.33333333333333,3
5563,17c75743-6fc2-4c72-8152-25c5b45dfea7,F#major,50.0,Cmajor,25.0,4
5564,17aef4b4-b73b-4d9b-810e-5f0989b50ae5,Emajor,66.6666666667,Eminor,33.33333333333333,3
5565,17aef4b4-b73b-4d9b-810e-5f0989b50ae5,F#major,50.0,Emajor,50.0,4
5566,17aef4b4-b73b-4d9b-810e-5f0989b50ae5,F#major,33.3333333333,Emajor,33.33333333333333,3
5567,17c75743-6fc2-4c72-8152-25c5b45dfea7,F#major,33.3333333333,Eminor,33.33333333333333,3
5568,17416564-fb6e-471c-a4ad-0bfc45292cd9,Eminor,66.6666666667,F#major,33.33333333333333,3
5569,17c75743-6fc2-4c72-8152-25c5b45dfea7,Cmajor,33.3333333333,Emajor,33.33333333333333,3
5570,17f804ab-9933-4d74-95db-ecefe2554412,Eminor,100.0,Nan,Nan,3
5571,17416564-fb6e-471c-a4ad-0bfc45292cd9,Emajor,75.0,A#minor,25.0,4
5572,17f804ab-9933-4d74-95db-ecefe2554412,Gmajor,33.3333333333,F#major,33.33333333333333,3
5573,17f804ab-9933-4d74-95db-ecefe2554412,Emajor,66.6666666667,F#major,33.33333333333333,3
5574,17c75743-6fc2-4c72-8152-25c5b45dfea7,Cmajor,66.6666666667,Emajor,16.666666666666664,6
5575,17aef4b4-b73b-4d9b-810e-5f0989b50ae5,Emajor,50.0,Eminor,25.0,4
5576,17416564-fb6e-471c-a4ad-0bfc45292cd9,F#major,66.6666666667,Eminor,33.33333333333333,3
5577,17416564-fb6e-471c-a4ad-0bfc45292cd9,Cmajor,33.3333333333,Eminor,33.33333333333333,3
5578,17416564-fb6e-471c-a4ad-0bfc45292cd9,Cminor,33.3333333333,F#major,33.33333333333333,3
5579,17f804ab-9933-4d74-95db-ecefe2554412,Cmajor,66.6666666667,Eminor,33.33333333333333,3
5580,17c75743-6fc2-4c72-8152-25c5b45dfea7,Emajor,66.6666666667,Cmajor,33.33333333333333,3
5581,17416564-fb6e-471c-a4ad-0bfc45292cd9,Eminor,66.6666666667,F#major,33.33333333333333,3
5582,17416564-fb6e-471c-a4ad-0bfc45292cd9,Cmajor,33.3333333333,F#major,33.33333333333333,3
5583,17416564-fb6e-471c-a4ad-0bfc45292cd9,Cmajor,33.3333333333,Eminor,33.33333333333333,3
5584,17416564-fb6e-471c-a4ad-0bfc45292cd9,Cmajor,66.6666666667,A#minor,33.33333333333333,3
5585,17f804ab-9933-4d74-95db-ecefe2554412,Cmajor,66.6666666667,Eminor,33.33333333333333,3
5586,17f804ab-9933-4d74-95db-ecefe2554412,Emajor,33.3333333333,Cmajor,33.33333333333333,3
5587,17aef4b4-b73b-4d9b-810e-5f0989b50ae5,Emajor,66.6666666667,Eminor,33.33333333333333,3
5588,17416564-fb6e-471c-a4ad-0bfc45292cd9,F#major,100.0,Nan,Nan,3
5589,17aef4b4-b73b-4d9b-810e-5f0989b50ae5,Cmajor,66.6666666667,Eminor,33.33333333333333,3
5590,17aef4b4-b73b-4d9b-810e-5f0989b50ae5,F#major,33.3333333333,Eminor,33.33333333333333,3
5591,17aef4b4-b73b-4d9b-810e-5f0989b50ae5,Cmajor,60.0,F#major,20.0,5
5592,17f804ab-9933-4d74-95db-ecefe2554412,Cmajor,66.6666666667,F#major,33.33333333333333,3
5593,17aef4b4-b73b-4d9b-810e-5f0989b50ae5,Aminor,33.3333333333,Cmajor,33.33333333333333,3
5594,17c75743-6fc2-4c72-8152-25c5b45dfea7,F#major,33.3333333333,Gmajor,33.33333333333333,3
5595,17c75743-6fc2-4c72-8152-25c5b45dfea7,Eminor,33.3333333333,Cmajor,33.33333333333333,3
5596,17f804ab-9933-4d74-95db-ecefe2554412,F#major,50.0,Eminor,25.0,4
5597,17c75743-6fc2-4c72-8152-25c5b45dfea7,Emajor,33.3333333333,Eminor,33.33333333333333,3
5598,17f804ab-9933-4d74-95db-ecefe2554412,Cmajor,40.0,Gmajor,40.0,5
5599,17f804ab-9933-4d74-95db-ecefe2554412,Emajor,33.3333333333,Cmajor,33.33333333333333,3
5600,17416564-fb6e-471c-a4ad-0bfc45292cd9,F#major,66.6666666667,Emajor,33.33333333333333,3
5601,17f804ab-9933-4d74-95db-ecefe2554412,Cmajor,75.0,Gmajor,25.0,4
5602,17416564-fb6e-471c-a4ad-0bfc45292cd9,Emajor,100.0,Nan,Nan,3
5603,17f804ab-9933-4d74-95db-ecefe2554412,Eminor,50.0,Cminor,33.33333333333333,6
5604,17f804ab-9933-4d74-95db-ecefe2554412,Emajor,66.6666666667,A#minor,33.33333333333333,3
5605,17c75743-6fc2-4c72-8152-25c5b45dfea7,Emajor,25.0,Gmajor,25.0,4
5606,17f804ab-9933-4d74-95db-ecefe2554412,Eminor,33.3333333333,Gmajor,33.33333333333333,3
